Crohns Disease,Healthy,Ulcerative Colitis
-0.001773618104972486,-0.0032910598595178404,0.005064677964490315
-0.0005867593785338449,0.0007396223402463817,-0.00015286296171253779
-0.00027817439934591876,-0.006854888427172688,0.007133062826518611
0.001278501841036724,-0.00029359128532693775,-0.0009849105557097877
-0.001814728632454664,0.0006250902361845928,0.0011896383962700682
-0.006498387803210364,0.0019760848654057444,0.004522302937804626
0.0019493715637974177,0.001266947583893517,-0.0032163191476909394
0.00034747023512028566,-0.0006336342899974676,0.0002861640548771849
0.0011455568346637917,-0.0003833708792589115,-0.0007621859554048741
0.005831758383529184,-0.003700304668971267,-0.0021314537145579217
0.001307679887900466,-0.0014206243667368803,0.00011294447883641374
0.0021115811243076067,-0.001475682739090418,-0.0006358983852171871
-9.981854508749155e-05,0.0011056078802202736,-0.0010057893351327802
0.000907422521669629,-0.000662885087662992,-0.0002445374340066454
0.0005839380299764031,0.0002400487107907471,-0.0008239867407671495
-0.0029540822765315752,0.007607489358694838,-0.004653407082163256
0.0020710045386751127,0.0011788026638984539,-0.0032498072025735594
0.002840966013464683,-0.0006669289087168297,-0.002174037104747859
0.005108760196201867,-0.002459711060525023,-0.002649049135676834
-0.0004970089523026218,-0.0015131419844870398,0.0020101509367896745
0.005014397003700565,-0.004134519375222465,-0.0008798776284781048
-0.0011861148078106847,0.0020666375588454422,-0.0008805227510347523
0.0006408624115615904,0.0029623342282470914,-0.0036031966398087354
0.0020828913095836594,0.002229544428623484,-0.004312435738207149
-0.00012230001773366379,0.002829153930098701,-0.0027068539123650246
0.004116420554504803,0.00032595941107509916,-0.004442379965579901
0.0008390393841630772,-0.001322962650796245,0.0004839232666331609
0.012415225436738618,-0.014909919898822772,0.0024946944620841825
-0.004342587354088747,-0.0042883669332852365,0.008630954287373963
0.03265463328509228,-0.013703640460816693,-0.01895099282427556
-0.0011419560777714318,0.00038826108712084313,0.0007536949906505868
0.0006801921259340061,-0.0017621828313617773,0.0010819907054277701
-0.006895386613657407,-0.0011817429147367158,0.008077129528394122
0.0021599863325314377,-1.1167831720516962e-05,-0.0021488185008109177
0.0009231858987528112,-0.002257028537050137,0.0013338426382973284
-0.0025518838220095516,0.004445166713717982,-0.0018932828917084356
0.006577059795560351,-0.00021716135117896024,-0.006359898444381378
-0.002706726125756448,0.0004277710142635511,0.0022789551114929117
-3.196413210050153e-05,0.0010315030439605488,-0.0009995389118600466
0.004479665391359692,-0.0020989884552329936,-0.0023806769361267013
0.002060437142022233,-0.0005784563184724084,-0.0014819808235498227
-0.003307698597545605,0.005235839085481592,-0.0019281404879359816
0.0006491980641897078,-0.00018521438807584786,-0.0004639836761138589
0.003159398464587835,-0.002715344243379838,-0.0004440542212080035
0.0010391855524446976,-0.0008085941145254186,-0.00023059143791927977
-0.002366336152477878,0.004717052446545948,-0.002350716294068069
0.0012804576265325524,0.004220441883356188,-0.005500899509888725
0.0009692458370170057,-0.0028992647614620027,0.0019300189244449916
-0.0016915562575903428,0.0002341809722842119,0.0014573752853061295
0.003285208619645261,-0.007963693132200448,0.00467848451255517
-0.0010335581585576889,0.0003438986115917546,0.0006896595469659324
0.004540321593095646,-0.004689210766599142,0.00014888917350349228
-4.082848819067546e-05,-0.0004359743330693287,0.0004768028212600046
0.004403451021452748,-0.002608909180646611,-0.001794541840806131
0.010962953854327032,0.006903964641533079,-0.017866918495860078
0.000542086407894993,-0.006154182696590049,0.005612096288695058
0.0005362179398908474,0.0003626457309733919,-0.0008988636708642387
-0.0007648920447321022,-0.00019772434217809275,0.000962616386910197
-9.114978956532378e-05,-0.0009444834592427204,0.0010356332488080451
-7.183745556109359e-05,0.0007167831104742598,-0.0006449456549131674
0.004576654812427835,-0.0004220875681133891,-0.004154567244314447
-0.0031361401990971363,0.008258419300990536,-0.005122279101893389
-0.0019034516146309085,-0.0009170920266618438,0.00282054364129274
0.001706499327810187,-0.003633691100506172,0.001927191772695981
0.004111384862711053,0.0005759494834197081,-0.004687334346130769
8.853365996822033e-05,-0.0020104268175925645,0.0019218931576243407
-0.0023678369010768086,0.002612379801653891,-0.00024454290057708056
0.0015613217027017046,-0.00017557169993904256,-0.001385750002762661
0.008635752858353279,-0.008420922700916421,-0.0002148301574368529
0.018510735129676385,0.017990085643206238,-0.03650082077288261
-0.007837766196997453,0.010915496188686417,-0.00307772999168896
-0.00012026211103319603,-0.0009614504110383259,0.0010817125220715287
0.0025968226227566465,0.00194913112128863,-0.004545953744045273
0.0071425012298196346,-0.0031448125979217944,-0.003997688631897841
0.0013005232693497674,-0.0012423803105790154,-5.814295877076162e-05
-0.006022650130155003,-0.0023577263116404917,0.00838037644179548
-0.00836104788448495,0.005680327916647379,0.002680719967837568
-0.0008611139143080639,0.003521095375939924,-0.0026599814616318595
0.0016942521654652939,-0.005813469084219383,0.00411921691875409
-0.0014336261047339343,0.003723683372566953,-0.0022900572678330143
-0.0035181397817897913,0.001705997651423103,0.0018121421303666828
-0.00023350623075380256,0.00020574149260250887,2.776473815125515e-05
-0.00522108352437743,0.006239615253814659,-0.001018531729437228
0.0027245203955932025,0.0036052614321762256,-0.006329781827769318
-0.0017184210345120273,0.001935191559399272,-0.00021677052488699368
0.0013622719700640508,-0.004907672622207035,0.003545400652143315
-0.00022401862755676427,-0.00032457942046284317,0.000548598048019611
-0.006495676895696919,0.006459171940129648,3.6504955567281696e-05
0.0006670271134571926,0.0015363332065791444,-0.0022033603200363357
-0.0035365981870835966,0.0011061443651484237,0.002430453821935171
-0.0008714369485132278,-0.0010209741258318508,0.0018924110743455279
0.0009723545147480156,-0.0013048528183126139,0.0003324983035649459
-0.0064544347777316085,0.003655477875509937,0.0027989569022217383
-8.131191159807019e-05,-0.0005067115338708839,0.0005880234454691341
0.011563541224868284,-0.007950471892664842,-0.0036130693322034427
-0.000507270144622209,0.004976805237341268,-0.0044695350927190566
-0.0037981886432731323,0.0006979161296688288,0.0031002725136043087
0.0004316903356582722,0.00011201914175251108,-0.0005437094774107886
-0.0019364764672426002,0.007515670240475395,-0.005579193773232668
0.0022322520762777485,0.0016037528229003993,-0.0038360048991781487
0.00023579724395376116,0.00037902221693552517,-0.0006148194608892793
0.005925556980859316,-0.006932197444612645,0.0010066404637533413
-0.0012150197579436168,0.0004795598350868321,0.0007354599228567649
-0.010629329361490891,-0.005183051012100194,0.015812380373591117
0.0016496173143712208,0.00982580479844256,-0.011475422112813799
-0.002275795305567092,-0.0005985372150463851,0.0028743325206134567
-0.00017939072076787526,-0.00419137755855284,0.004370768279320709
0.0005808139874728131,-0.0019853757492224217,0.0014045617617496117
0.0003592202655571062,0.0014169641462606682,-0.0017761844118176406
0.0032656496087261015,-0.0028323553884062914,-0.00043329422031980426
-0.00019629316550760607,-0.00058664811062548,0.0007829412761337126
0.012205033874172131,0.004374551474916915,-0.01657958534908905
-0.0007966177315992911,-0.0022741662276335945,0.003070783959232873
-0.0004145462058993534,0.0023991620279416185,-0.0019846158220422653
-0.004085347965599105,0.005058539551057404,-0.000973191585458295
-0.0024580282149238826,0.001062745465409913,0.0013952827495139694
0.00018478856799621212,-0.0005158431820292438,0.0003310546140330291
-0.018248055489331217,0.007910037339752233,0.010338018149578982
-0.0046214418534428784,0.004245162369847205,0.00037627948359604795
-0.0023319909476881445,0.00043535394108136136,0.0018966370066067853
0.009273926831311641,-0.010052181611151862,0.000778254779840201
0.001063122413952192,-0.0015833893078581979,0.0005202668939060074
-0.004597837975342046,0.002307040779555874,0.0022907971957861722
0.0001529508537021233,0.001084125678059076,-0.0012370765317612092
-0.003926523981153469,-0.001726936573108327,0.005653460554261802
-0.0060294056480011855,0.00509041362039208,0.0009389920276091093
-0.00210093373894241,0.0020109349450389653,8.999879390344456e-05
-0.017215397405030187,0.006431335200829766,0.010784062204200431
0.0019400140336295448,0.0026515985366505437,-0.004591612570280087
-0.0004684084482829024,-0.0009260820059158122,0.0013944904541988126
-0.0021959916662605905,-3.0063921090116838e-05,0.0022260555873509615
-0.00012539040551288512,-0.0013139666998869396,0.0014393571053998274
-0.0007865270610094342,0.0017841321998446258,-0.0009976051388351898
-0.00048711480869712313,0.0006269716189595208,-0.00013985681026239716
0.007071361245704517,0.0109161778349508,-0.01798753908065531
